Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed
1622571310.238411,-110.83831787109375,32.27594757080078,0.0,8.0,0.0,46.0,0.0,-5.588163722197887,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571310.304414,-110.83831787109375,32.27594757080078,0.0,8.0,0.0,46.0,0.0,-5.289840344776923,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571310.418433,-110.83831787109375,32.27595138549805,0.0,7.566582596208382,0.0,46.00000000000001,0.0,-5.0,0.0,126.00000000000003,-0.6000000000000002,0.0,0.0,0.0,0.0
1622571310.517445,-110.83831787109375,32.27595138549805,0.0,7.376301236174366,0.0,46.0,0.0,-5.376301236174366,0.0,126.00000000000001,-0.6000000000000002,0.0,0.0,0.0,0.0
1622571310.639456,-110.83831787109375,32.27595138549805,0.0,8.0,0.0,46.0,0.0,-5.0,0.0,126.00000000000001,-0.6000000000000002,0.0,0.0,0.0,0.0
1622571310.717469,-110.83831787109375,32.27595138549805,0.0,7.608622157363493,0.0,46.0,0.0,-5.000000000000001,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571310.82048,-110.83831024169922,32.27595138549805,0.0,8.0,0.0,46.00000000000001,0.0,-6.0,0.0,126.0,-0.6000000000000002,0.0,0.0,0.0,0.0
1622571310.926578,-110.83831024169922,32.27594757080078,0.0,8.0,0.0,46.0,0.0,-4.999999999999999,0.0,126.00000000000001,-0.6000000000000002,0.0,0.0,0.0,0.0
1622571311.029559,-110.83830261230469,32.275943756103516,0.0,8.0,0.0,45.99999999999999,0.0,-6.0,0.0,126.00000000000001,-0.6000000000000002,0.0,0.0,0.0,0.0
1622571311.11956,-110.83828735351562,32.27593994140625,0.0,8.0,0.0,45.99999999999999,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571311.214593,-110.83828735351562,32.27593994140625,0.0,8.0,0.0,46.00000000000001,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571311.331629,-110.8382797241211,32.275936126708984,0.0,8.0,0.0,46.0,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571311.435621,-110.8382797241211,32.275936126708984,0.0,8.0,0.0,46.0,0.0,-6.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571311.530605,-110.83827209472656,32.275936126708984,0.0,8.0,0.0,46.0,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571311.634776,-110.83827209472656,32.27593231201172,0.0,8.0,0.0,45.99999999999999,0.0,-5.203885493727887,0.0,125.99999999999999,-0.6,0.0,0.0,0.0,0.0
1622571311.727784,-110.83827209472656,32.27593231201172,0.0,7.134481170102499,0.0,46.0,0.0,-5.865518829897501,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571311.824815,-110.83826446533203,32.27593231201172,0.0,7.713289689444103,0.0,46.0,0.0,-5.0,0.0,125.99999999999999,-0.6,0.0,0.0,0.0,0.0
1622571311.930945,-110.83826446533203,32.27592849731445,0.0,7.0,0.0,45.99999999999999,0.0,-5.009358158955187,0.0,125.99999999999999,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571312.034932,-110.83826446533203,32.27592849731445,0.0,8.0,0.0,46.00000000000001,0.0,-5.772966150037017,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571312.136881,-110.83826446533203,32.27592849731445,0.0,8.0,0.0,46.0,0.0,-5.000000000000001,0.0,126.00000000000001,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571312.229894,-110.83826446533203,32.27592849731445,0.0,7.023743998475046,0.0,46.0,0.0,-5.0,0.0,126.00000000000001,-0.6000000000000002,0.0,0.0,0.0,0.0
1622571312.333906,-110.83826446533203,32.27592849731445,0.0,8.0,0.0,46.0,0.0,-5.827140111379429,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571312.430922,-110.83826446533203,32.27592849731445,0.0,7.9509879364027025,0.0,46.0,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571312.513926,-110.83826446533203,32.27592849731445,0.0,8.0,0.0,46.0,0.0,-5.000000000000001,0.0,126.0,-0.6000000000000002,0.0,0.0,0.0,0.0
1622571312.62395,-110.83826446533203,32.27592849731445,0.0,8.0,0.0,46.0,0.0,-5.0,0.0,125.99999999999999,-0.6,0.0,0.0,0.0,0.0
1622571312.72696,-110.83827209472656,32.27593231201172,0.0,8.0,0.0,46.00000000000001,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571312.82693,-110.83827209472656,32.27593231201172,0.0,8.0,0.0,46.00000000000001,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571312.925954,-110.83827209472656,32.27593231201172,0.0,8.0,0.0,46.0,0.0,-5.0,0.0,126.00000000000001,-0.6000000000000002,0.0,0.0,0.0,0.0
1622571313.029973,-110.83827209472656,32.27593231201172,0.0,7.005462064349572,0.0,46.0,0.0,-5.0,0.0,126.00000000000001,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571313.132263,-110.83827209472656,32.27593231201172,0.0,8.894356779887671,0.0,46.00000000000001,0.0,-5.105643220112329,0.0,125.99999999999999,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571313.233997,-110.83827209472656,32.275936126708984,0.0,8.0,0.0,46.00000000000001,0.0,-5.000000000000001,0.0,125.99999999999997,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571313.327005,-110.83827209472656,32.275936126708984,0.0,8.0,0.0,46.00000000000001,0.0,-4.999999999999999,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571313.429022,-110.83827209472656,32.275936126708984,0.0,8.0,0.0,46.0,0.0,-5.078849899242347,0.0,125.99999999999999,-0.6,0.0,0.0,0.0,0.0
1622571313.520139,-110.83827209472656,32.275936126708984,0.0,8.0,0.0,46.0,0.0,-5.507474811159476,0.0,125.99999999999999,-0.6,0.0,0.0,0.0,0.0
1622571313.626199,-110.83827209472656,32.27593231201172,0.0,8.0,0.0,46.0,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571313.7262,-110.83827209472656,32.27593231201172,0.0,7.1937630419661485,0.0,45.99999999999999,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571313.82621,-110.83827209472656,32.27593231201172,0.0,8.0,0.0,46.0,0.0,-5.8135689782658755,0.0,126.00000000000003,-0.6000000000000001,0.0,0.0,0.0,0.0
1622571313.919674,-110.83827209472656,32.27593231201172,0.0,8.0,0.0,46.0,0.0,-5.0,0.0,126.0,-0.6000000000000001,0.0,0.0,0.0,0.0
