Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed
1617483422.611998,-110.91281127929688,32.23627471923828,28.78507871891131,-51.96097218976396,1.5656910948690999,81.69109486909971,-14.810060761860246,41.83781257303107,8.0,-78.0,-0.2492063492063492,29.95252705442781,28.67315881803477,28.624575900485272,29.574052354589572
1617483422.736084,-110.91282653808594,32.236263275146484,29.579911316320867,-61.91531713900135,1.7215822753150236,96.53866034634716,-14.75,36.105853576248315,5.0,-78.0,0.4000000000000001,30.666398031935486,29.416798250609325,28.902796063870976,30.10800437347668
1617483422.859565,-110.91283416748047,32.23625564575195,30.167213590172828,-60.239435912877646,1.2218524123778653,152.12776624769722,-14.5,30.760564087122354,17.0,-76.5,0.5495434562056137,31.135648638211848,29.91183245121868,29.344962178861053,30.870000000000005
1617483422.971578,-110.912841796875,32.23625564575195,30.501340004737088,-55.03396097893252,1.1785649977468398,204.56499774683965,-14.688561280591642,24.73726463290031,25.955019199122326,-73.5,0.34325287986834885,31.430586395805403,30.0,29.757592579530225,31.20999999999999
1617483423.111885,-110.91284942626953,32.23625564575195,30.614943599687848,-44.71588622920406,0.9108010370177454,191.80103701774533,-14.321495259550172,-4.1420568853979685,21.0,-69.0,-0.6024363131079203,31.617186030893215,30.077221351640425,30.399964679252797,31.51545133447753
1617483423.281002,-110.91287231445312,32.23625183105469,30.77,-49.37175159912196,0.425496492253727,216.49649225372696,-13.250000000000002,-9.628248400878043,30.492294541458048,-64.5,-0.33281963609720355,31.664320762853986,30.37712971392975,30.175740572140494,31.66280895107575
1617483423.371016,-110.91287994384766,32.23624801635742,30.939999999999998,-45.52021847451131,0.22237376758613053,12.373767586130496,-12.5,-3.9121310847067843,46.968750790079135,-61.49999999999999,-0.0031249209920865537,31.75231697637501,30.49821131758334,30.298211317583338,31.542452843402746
1617483423.48031,-110.91288757324219,32.236244201660156,30.940000000000005,-42.8887885899982,0.08725337327741162,133.2533732774116,-11.722197147499548,-1.333634230005416,49.99999999999999,-57.0,0.37590653074524044,31.408991823569124,30.574151226464625,30.398134423524116,31.395596729427652
1617483423.575409,-110.91289520263672,32.236244201660156,30.990000000000002,-36.474922546689726,0.12208413461538463,168.08413461538464,-11.023746127334487,-5.715046471986165,41.0,-52.50000000000001,0.138617760800968,31.740430758988012,30.76585818908123,30.524857523302266,31.6115705725699
1617483423.679552,-110.91290283203125,32.23624038696289,31.109999999999996,-35.0,0.2721162277056071,62.75125276082362,-10.0,-3.256688105891126,28.419777217813156,-49.5,0.5580222782186847,31.744989899458986,30.619993266305993,30.579999999999995,31.553007407063408
1617483423.769553,-110.91291809082031,32.236236572265625,31.05,-37.795090848950075,0.18938948210169812,235.38948210169806,-9.5,-4.599386356118759,16.736758793969848,-47.605138190954776,0.357786432160804,31.7452447259349,30.61844409258138,30.5344886601779,31.652622362967453
1617483423.872704,-110.91292572021484,32.236236572265625,31.11,-42.84126222904277,-0.23191499085923217,196.8233426344655,-9.307539444657586,-7.539684442739305,7.84978775845543,-46.50000000000001,0.0,31.80264385692068,30.810881285640225,30.619220667012268,31.502847762225674
1617483423.974706,-110.91293334960938,32.236236572265625,31.086809027281816,-32.51559112889778,-0.06549836912527975,107.50163087472023,-9.25,-7.742204435551109,3.0000000000000004,-46.500000000000014,0.0,31.75709557597981,30.750955759798085,30.62435663603029,31.82128672793942
1617483424.076724,-110.91294860839844,32.23623275756836,31.05,-38.83437511035773,0.09249643659084253,138.49643659084253,-9.25,-8.900625066214642,2.167136434578024,-46.4498590696266,0.6532017983181533,31.79552784666373,30.868012376295,30.83496905926252,31.68751547036874
1617483424.178746,-110.91295623779297,32.23623275756836,31.109999999999996,-38.83101130761118,0.2851580816414377,76.15808164143769,-8.735917608967599,-15.056329564129609,8.84865486318694,-45.0,0.24243274315934701,31.733241043847105,30.698300751533026,30.670276868458664,31.422806722301623
1617483424.282768,-110.9129638671875,32.23623275756836,31.001472091099323,-31.27343833327408,-0.19004724991681354,187.88714984656718,-8.5,-14.273438333274077,20.999999999999996,-43.49999999999999,0.6167078229948636,31.526909124305465,30.630517518482804,30.65082518253203,31.47391605822657
1617483424.385045,-110.91297912597656,32.236228942871094,30.880000000000003,-29.0,-0.20324728839880102,225.64596901371152,-8.5,-13.789229047016452,28.19436510625938,-40.5,0.259718255312969,31.566598714241337,30.620000000000005,30.622993571206653,31.402267523839118
1617483424.489059,-110.9129867553711,32.236228942871094,30.874443923865297,-24.0,-0.10041329728836369,99.24474376984737,-7.849067654793211,-13.603729380827158,22.786380258155138,-37.5,-0.2572760516310271,31.400000000000002,30.53738983293215,30.544172883052504,31.29226101670679
1617483424.589118,-110.91299438476562,32.236228942871094,30.716506197061783,-24.0,-0.3435064055332399,84.49359446676016,-7.34884916748286,-13.999999999999998,31.0,-34.5,-0.605013166877987,31.24963059592315,30.50488125426704,30.544248024968304,31.193746708280504
1617483424.777093,-110.91300964355469,32.236228942871094,30.71,-11.01321042316905,-0.12755468356857014,171.0957920970022,-5.751651302896132,-13.019815634753574,50.28283774291735,-25.500000000000004,-0.11414188714586747,31.114763201658192,30.437755657853504,30.398229254537124,31.015984912390646
1617483424.87016,-110.91301727294922,32.236228942871094,30.66903334118756,-5.981705621319662,-0.17581798468606433,253.1820153139357,-4.75,-16.0,59.99999999999999,-19.5,-0.5183879484391986,31.078759875679143,30.453694037818217,30.45134546489834,30.91997366485563
1617483424.975131,-110.91303253173828,32.236228942871094,30.600000000000005,-1.0826853072429765,-0.13750624473589218,189.48186740464445,-3.270671326810744,-16.0,58.533276062458945,-13.5,-0.18800343625246355,30.924405927557398,30.52008666299586,30.4033911086639,30.825420746450888
