Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed,LongDelEst,LatDelEst,LongVelEst,LatVelEst
1609889884.065729,-110.84552764892578,32.30786895751953,21.429999999999996,-1.46470736629667,0.054437593445368096,100.43759344536811,0.11617684157416751,-3.6058779011099893,0.0,0.0,-0.4,21.709521093565865,21.55,21.56023945321707,21.499640820174406,3.761036229324702,0.0046271408752140974,5.95275065327247,0.004712421604145121
1609889884.191835,-110.84552001953125,32.30787658691406,21.54,3.59330900243309,0.2875831488475062,78.5831488475062,0.25,-1.40669099756691,0.0,0.0,-0.30000000000000004,21.658568508520517,21.769999999999996,21.538858894887685,21.621141105112308,3.421607581212413,0.004551840406191943,5.983347498016713,0.00948683446345119
1609889884.306124,-110.84551239013672,32.30788040161133,21.6,6.960747154346358,0.21432204344231853,6.766506523536248,-0.5,0.0,0.0,0.0,-0.3,21.840000000000003,21.652184122251217,21.5594539694372,21.765631755497573,2.790936482806501,0.0013798696097004903,5.999996912097833,0.005656745584697013
1609889884.399223,-110.84551239013672,32.30788040161133,21.6,4.355751062114119,0.034695245058729195,80.69524505872918,-0.2203540781571568,-0.11858368737137286,0.0,0.0,-0.3000000000000001,21.727408050132556,21.646295974933725,21.67222415039769,21.526295974933717,2.7575060986276867,0.0007584835594740547,6.000016511419994,0.0017059844302558026
1609889884.491275,-110.84551239013672,32.307884216308594,21.54,-0.5171394866743785,0.006500718314039774,52.500718314039766,0.25,-2.758569743337189,0.0,0.0,-0.30000000000000004,21.71611885197094,21.62671311182566,21.620000000000005,21.625524592116232,3.1382119019618244,0.0016207897770439406,5.983339009842038,0.002107392786631207
1609889884.59625,-110.84551239013672,32.30788803100586,21.54,0.9649639334609156,0.0005018664701127016,46.50186647011271,-0.25,-0.023357377692722902,0.0,0.0,-0.39808871602758356,21.723250339844025,21.65566621354129,21.53216689322935,21.7743337864587,3.021262953484097,-0.00016259073538971158,5.983332685261163,0.002766063015699359
1609889884.697313,-110.84551239013672,32.30789566040039,21.54,2.157661810805827,0.0,46.0,-0.7368615157661811,0.0,0.0,0.0,-0.3,21.741782291588873,21.64178229158888,21.636435416822245,21.72752395887785,3.018571708734896,-0.002786387108137278,5.983332551264017,-0.002968594156965381
1609889884.798286,-110.84551239013672,32.30790328979492,21.54,5.0751741972559445,0.0,45.99999999999999,-0.23120645068601395,-4.0751741972559445,0.0,0.0,-0.30000000000000004,21.73999999999999,21.612696121983436,21.511911634049703,21.538088365950298,2.809870436278743,-0.0032483931723008563,5.983329679796872,-0.006609136500089374
1609889884.892278,-110.84551239013672,32.30790710449219,21.54,6.000000000000001,-0.10769859487289499,65.30140512710501,-0.20047005361736914,-3.0000000000000004,0.0,0.0,-0.30000000000000004,21.731423808258228,21.612869844644717,21.675706347097055,21.72,2.7551878824484675,-0.004064158622577141,5.983329082522774,-0.007082172383548455
1609889884.984334,-110.84551239013672,32.30791473388672,21.6,2.9999999999999996,0.14459794296400186,190.59794296400185,-0.5,-2.0,0.0,0.0,-0.30000000000000004,21.836440432515936,21.76733032438694,21.777330324386945,21.79733032438694,3.0930889446337346,-0.006859766780223264,6.000227518447769,-0.010450688239544259
