Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed,LongDelEst,LatDelEst,LongVelEst,LatVelEst
1621635335.662549,-110.85797882080078,32.251461029052734,14.911696835291295,2.6722702970842747,-1.062298040432489,130.75392032842447,0.25,-28.701681089125284,-6.0,0.0,0.2,14.879999999999995,14.782139929601236,15.344650175996911,14.868930035199387,2.812873038679561,0.000519315896677156,4.138883206891477,-0.0021878737170827494
1621635335.800518,-110.85797882080078,32.2514533996582,14.518726467331119,-16.067297581493165,-0.9448537264479289,209.90012859991268,0.75,-29.644234139502277,17.796627882672613,3.0,-0.2531085255115075,14.491963334747163,14.456748668646023,14.389999999999999,13.871534002544882,6.074752169758394,0.012677177674812311,4.032461055643909,0.0036790556333495495
1621635336.117612,-110.8579330444336,32.25141143798828,13.142997983085422,19.47665042526295,-1.1251187522239354,67.88124777606453,0.0,-27.000000000000004,-14.999999999999998,1.4999999999999998,0.6168407427245135,13.100566333529299,13.08169900058789,13.233398001175784,13.279433666470705,1.8510834428614107,0.004362432576075085,3.6520038493503155,0.008606651320737502
1621635336.220621,-110.85791778564453,32.25140380859375,12.786469486368787,7.731113987739052,-0.9833922893387824,170.1010370650351,0.0,-29.317221503065234,-6.310660698963383,1.5,-0.10000000000000002,12.764570512969371,12.636226923344868,12.692914102593873,12.72039871815712,1.5678904115493957,0.0036429078149477247,3.5522657685992787,0.008371576552944454
1621635336.310633,-110.85791015625,32.25139236450195,12.413318372232196,0.8275042156470259,-1.139003590664273,53.99640933572711,-0.25,-32.827504215647025,-3.0,1.5,-0.10000000000000002,12.432266808654827,12.292668086548233,12.406800425964477,12.291334043274116,1.792895585673504,0.0039159523082810295,3.4478766680344957,0.007728566829036757
1621635336.416779,-110.85791015625,32.25139236450195,11.967257323244045,-2.70061750135005,-1.1656502124877413,27.349787512258906,0.0,-34.0,-1.0,1.4999999999999998,-0.1,11.91771098785789,11.868855493928942,11.876285164642983,11.928855493928943,1.6893326608780441,0.0036872512545949865,3.3256096801647046,0.0072586997333532475
1621635336.520788,-110.85790252685547,32.25138854980469,11.537652207647358,2.9999999999999996,-1.1708573234147044,22.142676585295394,0.0,-33.686656744821526,-1.0,1.4999999999999998,-0.09999999999999999,11.43179377683948,11.39415253220737,11.551793776839483,11.53,1.595234071522544,0.0034818653355409707,3.203861403490663,0.006992963703459553
1621635336.622819,-110.85790252685547,32.25138473510742,11.084244780229564,6.115678937839469,-1.1710000000000003,22.000000000000004,0.0,-33.115678937839476,-1.0,1.4999999999999998,-0.10000000000000002,11.04218877175779,11.00383035057612,11.07164157881833,11.033830350576121,1.4590651253502855,0.00318465382161957,3.078998297310453,0.006720429077444976
1621635336.719792,-110.85791015625,32.25138473510742,10.65060687045468,8.438558138405112,-1.1709999999999998,22.0,0.0,-33.00000000000001,0.0,1.4999999999999998,-0.1,10.613919556171979,10.601319001386958,10.633479889042993,10.580439667128982,1.6077507354789624,0.003509185049382607,2.95916976871018,0.006458883259567719
1621635336.830834,-110.85791015625,32.25138854980469,10.271514772456518,4.362988573102842,-1.171,22.000000000000004,0.0,-28.36298857310284,0.0,1.5000000000000002,-0.1,10.190147809123653,10.160147809123652,10.238954581832736,10.126715936374556,1.2392089016930434,0.002704780818892097,2.8541417440155783,0.006229642018440343
1621635336.919833,-110.85791778564453,32.25138854980469,9.86069074497504,3.311175816111545,-1.171,22.0,0.0,-30.688824183888453,0.0,1.5,-0.30000000000000004,9.876725711481848,9.829999999999997,9.873451422963692,9.733628557409226,1.3657614981876556,0.0029810030403183974,2.7416574015038004,0.0059841261158012915
1621635337.021857,-110.85791778564453,32.25138854980469,9.457048643592143,1.3945756780402452,-1.171,22.0,0.0,-29.605424321959756,-6.0,0.0,0.4,9.463775971731442,9.431258657243822,9.46125865724381,9.378810600706716,1.2854960155800121,0.0028058065611797633,2.6294283589062664,0.005739167449454966
1621635337.121874,-110.85792541503906,32.25138854980469,9.11636160792514,3.415054571002871,-1.0949183518941334,98.08164810586645,0.0,-29.41505457100287,-13.999999999999998,-1.4999999999999998,0.5266693646297046,9.094337971327343,9.064337971327344,9.064337971327344,9.030000000000001,1.2354987475728336,0.002632344650999964,2.5332179347073307,0.005529136447426856
1621635337.222005,-110.8579330444336,32.25138854980469,8.724141073236584,4.0,-0.9649769886022795,228.94188362327532,-0.25,-29.0,-16.0,-3.0,0.3241357359710117,8.675940558260619,8.658316781564869,8.629999999999995,8.685940558260624,1.237067059432821,0.0021589550918719863,2.422548711940473,0.004883256988820383
1621635337.326901,-110.8579330444336,32.25138854980469,8.32029525220735,5.999999999999999,-1.0606173757918496,132.38262420815028,-0.25,-28.999999999999993,-16.0,-4.499999999999999,0.036092899479859684,8.314602901178606,8.272301450589305,8.256904351767906,8.256904351767906,1.2686646773041588,0.0016116389908687537,2.312574204559475,0.003603600770464624
1621635337.439916,-110.85794067382812,32.25138854980469,7.89897717471848,2.700015424591545,-1.098637389048854,94.3626109511458,-0.25,-28.0,-12.0,-6.0,0.1,7.8629400241452325,7.8329400241452305,7.853235006036305,7.8629400241452325,1.0660205682475876,0.0008554803798582408,2.195976961070451,0.0023389887708377306
1621635337.539927,-110.85794067382812,32.25138854980469,7.500221475413662,2.680323923663755,-1.056281436009738,136.71856399026197,-0.32991901908406135,-28.000000000000004,-4.0,-5.999999999999999,-0.2,7.523698682634733,7.46369868263473,7.470274011976042,7.520274011976054,1.0360139089234934,0.00011895658645767054,2.0854132890307984,0.0012831562785514837
1621635337.641959,-110.85794067382812,32.25138473510742,7.1492793266701735,3.0000000000000004,-0.9445437902628995,15.212187754012643,-0.5,-26.38022382601063,-2.0,-6.0,-0.19999999999999998,7.153504296653788,7.093504296653785,7.083504296653779,7.143504296653781,1.7809843417499707,-0.0020373397376503705,1.9889584265872051,-0.000488689071517267
1621635337.830979,-110.85794067382812,32.251380920410156,6.485260614556052,6.0,-1.0866142911386398,106.3857088613603,-0.5,-28.0,-1.0,-6.0,-0.2,6.46594272920103,6.411885458402077,6.405942729201043,6.461980909733673,1.1792974562312537,-0.003036149799365624,1.8001185616090079,-0.003411984513118545
1621635337.968124,-110.85794067382812,32.251380920410156,5.9945575059748775,2.0,-1.0452628094859597,147.9554767299776,-0.5,-27.736312182800475,0.0,-6.0,-0.2,5.950537162083223,5.915805743124847,5.931611486249679,5.950537162083223,1.3340915040941965,-0.0050953828529529815,1.6636718345099966,-0.0051441319464244645
1621635338.138393,-110.85794067382812,32.25137710571289,5.371456674473068,2.0,-0.9742417647700683,152.01279082455352,-0.25,-27.0,0.0,-6.000000000000001,-0.2,5.3850161224830995,5.340032244966199,5.330064489932404,5.365048367449298,0.6715563845005263,-0.0030195277130401765,1.4937882204589616,-0.0063510749218425476
1621635338.231353,-110.85794067382812,32.25137710571289,5.097129983908458,2.0,-0.9816269402914009,212.3730597085992,-0.25,-26.89077606480272,0.0,-5.999999999999999,-0.19999999999999998,5.084201708828948,5.046302563243427,5.01630256324343,5.022605126486852,0.7046232137635258,-0.003470499869887657,1.4169841873187192,-0.006599462870138913
1621635338.335614,-110.85794067382812,32.251373291015625,4.7139309345568705,5.062902574097402,-0.9576168372495315,85.68747297102493,-0.25,-27.000000000000004,0.0,-6.0,-0.2,4.72249914971771,4.689998866290276,4.6299999999999955,4.72249914971771,0.5861635042613855,-0.0031410551256480096,1.3097918727739406,-0.006696120212937127
1621635338.428872,-110.85794067382812,32.251373291015625,4.410823909727099,6.0,-0.9825035202634067,211.49647973659322,-0.25,-26.27003943742279,0.0,-6.000000000000001,-0.2,4.394276069586328,4.337104278345298,4.33282820875897,4.372828208758976,0.5416940543447808,-0.0031219524753091886,1.223603441383251,-0.006753087146710226
1621635338.521886,-110.85794067382812,32.251373291015625,4.0563756420540935,3.61679256936526,-0.951204395917061,242.79560408293915,-0.25,-26.38320743063474,0.0,-6.0,-0.20000000000000004,4.053521843630706,4.024695791507607,4.053521843630706,4.035869739384514,0.5673845204372512,-0.0035154919945279903,1.1260907251914725,-0.006672053424597178
1621635338.627892,-110.85794067382812,32.251373291015625,3.6993492503766046,1.6808422839760897,-0.9133602407336646,24.6397592663355,-0.25,-25.0,0.0,-6.0,-0.19999999999999998,3.7262523606003324,3.6962523606003375,3.694174535334457,3.717087267667226,0.5748960887992567,-0.0038430946351454692,1.0262716697746233,-0.0065553038488742
1621635338.74591,-110.85794067382812,32.251373291015625,3.3721271135796393,5.0,-0.8721480359255415,65.85196407445858,-0.25,-23.597538483365256,0.0,-6.000000000000001,-0.2,3.3596408335067904,3.33705104188348,3.3296408335067893,3.3570510418834862,0.7861629733293043,-0.005768616749292254,0.9362873273721247,-0.006462650057520029
1621635338.930933,-110.85794067382812,32.251373291015625,2.7918179617526024,2.0,-0.7856440673860648,152.355932613935,-0.25,-23.0,0.0,-6.0,-0.2,2.8100000000000027,2.8100000000000027,2.7800000000000016,2.817337255789397,0.3750074166224806,-0.002989841308076816,0.7755719910467938,-0.005979466865459537
1621635339.033068,-110.85794067382812,32.251373291015625,2.539827605328339,4.0,-0.8096626689251846,128.33733107481547,-0.25,-22.000000000000004,0.0,-6.000000000000001,-0.2,2.530000000000001,2.530000000000001,2.5,2.530000000000001,0.32442262573259484,-0.002729439860803382,0.7049257805764377,-0.005749108288116298
1621635339.133084,-110.85794067382812,32.251373291015625,2.221504289395954,4.031093025502318,-0.8925189718627569,45.481028137243264,-0.25,-22.96890697449768,0.0,-6.000000000000001,-0.2952782989368356,2.2211821001755347,2.219999999999999,2.1917731502633013,2.2226597253949545,0.26653552925846924,-0.0023026039494246416,0.6166920734976548,-0.005298391490526949
1621635339.226095,-110.85794067382812,32.251373291015625,1.9612661504817073,2.9999999999999996,-0.8070553272209928,130.94467277900728,0.0,-23.0,0.0,-5.999999999999999,-0.4,1.9699999999999989,2.0037297767889553,1.9699999999999989,1.9699999999999989,0.26201103813421867,-0.0022943803167422214,0.5437516789523609,-0.004697786098252226
1621635339.330119,-110.85794830322266,32.251373291015625,1.6899999999999997,4.0,-0.7071546548300432,153.0807148697582,-0.25,-22.205171444631812,0.0,-5.999999999999999,-0.5,1.7300000000000042,1.7600000000000051,1.7000000000000028,1.7300000000000042,0.21811616433652148,-0.0020031791145016077,0.4711326966933739,-0.004205686950579816
1621635339.431136,-110.85794830322266,32.25136947631836,1.4407279872518362,5.0,-0.7606253539896718,178.37464601032815,-0.25,-21.146372006487933,0.0,-6.0,-0.6000000000000001,1.4200000000000017,1.4500000000000028,1.395544800324347,1.3900000000000006,0.10073127644444213,-0.0009595089779692138,0.398376224173912,-0.003731805967479529
1621635339.533149,-110.85794830322266,32.25136947631836,0.0,3.0594000350856674,-0.7764687953898657,161.53120461013427,0.0,-20.94059996491433,-1.0,-7.499999999999999,0.7000000000000001,1.230000000000004,1.2601731967727963,1.2000000000000028,1.2000000000000028,4.06889231499008e-05,-3.9412450319065845e-07,0.004228435039867195,-4.095728199138441e-05
1621635339.633159,-110.85794830322266,32.25136947631836,0.0,3.0244251479576985,-0.6882260411589171,127.30728900407784,0.0,-20.999999999999996,-1.0,-7.5,0.5,1.019999999999996,1.001886677163874,0.980000000000004,1.019999999999996,-1.571038410475012e-09,1.5217493064267895e-11,7.585565761181736e-08,-7.347589128567036e-10
1621635339.728271,-110.85794830322266,32.25136947631836,0.0,3.689801940866012,-0.6285475081111409,54.452491888859065,0.0,-20.310198059133985,-1.3927881090448577,-7.5,0.2607211890955143,0.7699999999999959,0.8599999999999994,0.7399999999999948,0.7399999999999948,-1.4281908988778014e-12,1.37997252513955e-14,7.262567937367625e-11,-7.034724490968833e-13
