Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed,LongDelEst,LatDelEst,LongVelEst,LatVelEst
1613076562.513214,-111.32437896728516,32.57551956176758,0.0,6.4187417531201945,0.0,45.99999999999999,0.0,-4.0,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076562.652491,-111.32438659667969,32.575531005859375,0.0,6.0,0.0,45.99999999999999,0.0,-2.0,0.0,-12.000000000000002,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076562.738481,-111.32437896728516,32.57552719116211,0.0,6.000000000000001,0.0,46.0,0.0,-2.316253116466817,0.0,-12.0,-0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076562.843714,-111.32437896728516,32.57552719116211,0.0,6.000000000000001,0.0,46.0,0.0,-3.0000000000000004,0.0,-12.0,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076562.969741,-111.32437896728516,32.575531005859375,0.0,7.000000000000001,0.0,45.99999999999999,0.0,-2.734005852822916,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076563.162763,-111.32437896728516,32.575531005859375,0.0,5.086787423517296,0.0,46.0,0.0,-3.0,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076563.343806,-111.32437896728516,32.575531005859375,0.0,6.0,0.0,46.0,0.0,-2.0329912553299128,0.0,-12.0,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076563.449827,-111.32437896728516,32.575531005859375,0.0,6.0,0.0,46.0,0.0,-3.0,0.0,-12.0,-0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076563.540822,-111.32437896728516,32.575531005859375,0.0,5.999999999999999,0.0,46.0,0.0,-2.9999999999999996,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076563.636986,-111.32437896728516,32.575531005859375,0.0,6.616481565880688,0.0,46.0,0.0,-3.0000000000000004,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076563.734007,-111.32437896728516,32.575531005859375,0.0,7.0,0.0,46.0,0.0,-3.0,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076563.844022,-111.32437896728516,32.575531005859375,0.0,6.971454337762279,0.0,46.0,0.0,-2.02854566223772,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076563.945998,-111.32437896728516,32.575531005859375,0.0,5.999999999999999,0.0,46.0,0.0,-2.9999999999999996,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076564.048024,-111.32437896728516,32.57552719116211,0.0,5.999999999999999,0.0,46.0,0.0,-2.9999999999999996,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076564.163042,-111.32437896728516,32.57552719116211,0.0,5.999999999999999,0.0,45.99999999999999,0.0,-2.9999999999999996,0.0,-12.0,-0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076564.352071,-111.32437133789062,32.57552719116211,0.0,6.000000000000001,0.0,46.0,0.0,-2.671262771550442,0.0,-11.999999999999998,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076564.467087,-111.32437133789062,32.57552719116211,0.0,6.903247453565009,0.0,46.0,0.0,-2.096752546434991,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076564.668167,-111.32437133789062,32.57552719116211,0.0,6.0,0.0,45.99999999999999,0.0,-3.0,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076564.85717,-111.32437133789062,32.57552719116211,0.0,6.000000000000001,0.0,46.0,0.0,-3.0000000000000004,0.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1613076564.988327,-111.32437133789062,32.57552719116211,0.0,6.000000000000001,0.0,46.0,0.0,-3.1430698158015997,0.0,-11.999999999999998,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
