Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed,LongDelEst,LatDelEst,LongVelEst,LatVelEst
1614639401.813708,-110.93419647216797,32.28563690185547,60.63611870673184,20.4596379302227,-0.17778253848638173,251.21746151361825,1.7499999999999998,-14.459637930222703,9.999999999999998,7.5,0.09999999999999999,60.746781015820154,60.81321898417984,60.95,60.73237468776021,9.423914924021515,0.022703724811126695,16.84341035035217,0.005629996367569102
1614639401.925745,-110.9341812133789,32.2856330871582,60.54586034303851,23.999999999999996,-0.27453515546699053,153.46484453300945,2.25,-14.344925395876553,7.0,9.000000000000002,-0.5627541902139788,60.645896137238886,60.64537682343331,60.77999999999999,60.65693476485004,7.909112378043659,0.04903582078911892,16.81808249309784,0.06658867081897317
1614639402.019909,-110.93416595458984,32.28562545776367,60.49477216594481,26.000000000000004,-0.10515024145948848,67.84975854051154,2.2500000000000004,-13.867167046955686,5.0,9.0,-0.4,60.69179320146867,60.77313087765013,60.79686912234987,60.22641359706267,9.06277200417425,0.09413742264654656,16.803389569235193,0.12869174885163992
1614639402.127835,-110.93414306640625,32.285621643066406,60.457808421128334,28.465155714603142,-0.2939272070211667,134.07279297883323,2.5,-14.80226642809529,2.0,9.0,-0.4000000000000001,60.57565952273105,60.767106348487374,60.4411319045462,60.445974443941154,7.894605190312802,0.11570788392966788,16.79235955725093,0.20673701812816545
1614639402.221932,-110.93412780761719,32.28561782836914,60.32993880545382,28.02162201870807,-0.2175706647571309,210.92269960615826,2.2499999999999996,-14.021622018708067,1.0,9.0,-0.5,60.463077695673995,60.580341966186,60.75316067627999,60.30863213525599,8.640125604668015,0.16012104205667377,16.75624584423245,0.2700076919115943
1614639402.325133,-110.93411254882812,32.285614013671875,60.26002356059491,26.14224925418006,-0.2475431207137222,180.79782727438246,2.25,-16.711246270900304,1.0,8.999999999999998,-0.7000000000000002,60.300000000000004,60.42030607318724,60.21999999999999,60.28969392681279,8.27543735228084,0.18625263036465384,16.73600971320843,0.3375290766214037
1614639402.424201,-110.93408966064453,32.285606384277344,60.09947468054899,23.267587985107898,-0.3686884860127266,59.311513987273386,2.25,-24.178391990071933,0.7763257793627056,7.500000000000001,0.7000000000000002,60.11620683764855,60.14459772078382,60.550287464311,59.924310256472836,8.757100619673146,0.23215941538346196,16.68948444448535,0.40155157573965244
1614639402.529428,-110.93407440185547,32.28560256958008,59.85653525999064,23.648541347043462,-0.38585200524123736,42.14799475876269,2.25,-26.0,0.0,7.500000000000001,0.6000000000000001,60.03427069199457,60.27815468113975,60.04242537313432,59.71281207598373,7.401786437334501,0.22461191742737485,16.62090255739025,0.4686311440714846
1614639402.618559,-110.9340591430664,32.28559875488281,59.66375458767356,23.790966653571513,-0.48886111438887975,194.81609751492698,2.25,-27.0,0.0,7.5,0.5,59.73564227681948,59.933123429380046,59.99312342938005,59.62251884743944,8.602768109956145,0.2925209204175827,16.564657628389302,0.5250800674646572
1614639402.722608,-110.93403625488281,32.28559494018555,59.48373170912872,23.03993786675872,-0.46813273056915006,215.86726943085,2.0,-28.02662524450581,0.0,7.500000000000001,0.19258458211030435,59.50327070962718,59.51226516110192,59.805093935559235,59.558364645186415,8.320274896851288,0.31273241846003796,16.51258774851668,0.5859334629997708
1614639402.823629,-110.93402099609375,32.28559112548828,59.30996367534092,16.0,-0.46197706865589167,222.0229313441083,1.75,-26.13263425028131,-10.11241161857443,6.0,0.5887588381425569,59.32172926966007,59.268304877427255,59.43671219611641,59.0566097548545,8.119337570738665,0.33075975407988367,16.462648412008516,0.6414190420602042
1614639402.922641,-110.93400573730469,32.285587310791016,58.978149474155295,13.05428219708072,-0.7094141787834466,229.58582121655337,1.25,-30.972858901459638,-13.000000000000002,5.915777346592287,-0.6213921901528014,58.884051151382366,59.25392327292644,59.082025575691176,59.11683375800728,8.176392684034937,0.3516762539215339,16.36889170348177,0.684453064640602
1614639403.022855,-110.93399047851562,32.28558349609375,58.66454690310354,11.075252633842185,-0.7597228644946181,178.74009108590343,0.7499999999999999,-33.07525263384218,-4.0,4.5,0.5889955152625742,58.704237962785335,58.80647180126606,58.8405845962018,58.74411279493573,7.392210519937706,0.3280355051489434,16.280435059290483,0.7107010112361726
1614639403.113918,-110.93396759033203,32.28557586669922,58.42911781392925,13.953921395321432,-0.7916356393542207,146.3643606457793,0.7500000000000001,-35.59078427906429,-4.0,4.5,0.39999999999999997,58.38435002004291,58.41912494989272,58.60782498997854,58.27740008017167,9.200043957603683,0.42070318635380355,16.2141355837109,0.7271635658903799
1614639403.227926,-110.93395233154297,32.28557205200195,58.06115945701358,8.0,-0.8402454254483966,97.75457455160335,0.75,-40.700752224677316,-2.0,4.5,0.2,58.09317454623718,58.040000000000006,58.15000000000001,57.773139393069805,7.950153310156182,0.37476561140009457,16.11141819066052,0.746651330827145
1614639403.327042,-110.9339370727539,32.28556823730469,57.67140109562939,9.752877036893766,-0.924833680949419,78.54409845463306,1.0,-40.75287703689377,-1.0,4.5,-0.19999999999999998,57.751359978540776,57.84000000000001,57.69867635583301,57.56735271166601,7.340745220962333,0.35715114320644137,16.00206750040289,0.7634634241016228
1614639403.419092,-110.93392181396484,32.28556442260742,57.28016151144892,5.461636286562102,-1.064627016129032,128.37298387096774,0.75,-43.0,-4.0,4.5,-0.6716427767721735,57.357373175986666,57.52432939966702,57.48474635197335,57.30101459210655,8.406803976503824,0.42057318671518207,15.89216910344907,0.7819242226269595
1614639403.525218,-110.93389892578125,32.285560607910156,56.96755693829048,8.673417661550124,-1.0634063304905272,129.59366950947285,0.75,-43.00000000000001,-5.0,2.9999999999999996,0.16597894439341482,56.987857294442215,56.84428588271358,57.019999999999996,56.87642882407037,7.94136722106586,0.4077238982786273,15.804122783341525,0.7995812187601866
1614639403.626235,-110.93388366699219,32.28555679321289,56.54699231063139,3.6197406659586138,-1.1562584440273078,36.74155597269217,0.5,-44.41316044397242,-5.0,2.9999999999999996,-0.34450797616759565,56.59157892173574,56.526842156528524,56.50293235279794,56.3187970583938,7.098016321531077,0.37089253416654167,15.686391395849924,0.8120684994308994
