Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed,LongDelEst,LatDelEst,LongVelEst,LatVelEst
1622762475.902084,-111.32007598876953,32.57069778442383,0.0,-10.487084870848708,0.0,46.0,0.0,-8.0,0.0,343.5,0.11034675354898768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762476.047189,-111.32007598876953,32.57069778442383,0.0,-10.773466340123049,0.0,46.0,0.0,-7.0,0.0,343.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762476.222319,-111.32007598876953,32.570701599121094,0.0,-9.538297616181074,0.0,45.99999999999999,0.0,-7.461702383818926,0.0,343.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762476.355427,-111.32008361816406,32.570701599121094,0.0,-10.0,0.0,46.0,0.0,-7.818924935226071,0.0,343.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762476.525544,-111.32007598876953,32.57070541381836,0.0,-10.0,0.0,46.00000000000001,0.0,-7.680704412968824,0.0,343.5,0.16231213014088694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762476.624321,-111.320068359375,32.57070541381836,0.0,-9.000000000000002,0.0,46.0,0.0,-7.419094140814813,0.0,343.49999999999994,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762476.720394,-111.320068359375,32.57070541381836,0.0,-9.0,0.0,46.0,0.0,-8.589448854724187,0.0,343.50000000000006,0.1884683775470973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762476.826587,-111.320068359375,32.57070541381836,0.0,-8.999999999999998,0.0,45.99999999999999,0.0,-8.0,0.0,343.50000000000006,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762477.029769,-111.32006072998047,32.570709228515625,0.0,-10.0,0.0,46.00000000000001,0.0,-8.0,0.0,343.5,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762477.131917,-111.32006072998047,32.570709228515625,0.0,-9.0,0.0,46.0,0.0,-8.0,0.0,343.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762477.320944,-111.32005310058594,32.570709228515625,0.0,-10.0,0.0,46.0,0.0,-8.0,0.0,343.49999999999994,0.1913842605666949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762477.431143,-111.32005310058594,32.570709228515625,0.0,-10.0,0.0,46.0,0.0,-7.0,0.0,343.5,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762477.543266,-111.32005310058594,32.570709228515625,0.0,-10.000000000000002,0.0,45.999999999999986,0.0,-7.556469941806739,0.0,343.5,0.11214388419077327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762477.745134,-111.32005310058594,32.570709228515625,0.0,-9.35682285415503,0.0,46.0,0.0,-7.000000000000001,0.0,343.5,0.16813315255505168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762477.938348,-111.32005310058594,32.570709228515625,0.0,-9.3157511952595,0.0,46.0,0.0,-7.000000000000001,0.0,343.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762478.126473,-111.32005310058594,32.570709228515625,0.0,-9.999999999999998,0.0,45.99999999999999,0.0,-7.0,0.0,343.5,0.1555480106634475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762478.224523,-111.32005310058594,32.570709228515625,0.0,-10.372878424784446,0.0,46.00000000000001,0.0,-7.000000000000001,0.0,343.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762478.31776,-111.32005310058594,32.57071304321289,0.0,-10.716930394875227,0.0,45.99999999999999,0.0,-8.283069605124773,0.0,343.5,0.15405680520383339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762478.416968,-111.32005310058594,32.57071304321289,0.0,-9.999999999999998,0.0,46.0,0.0,-7.240041349135756,0.0,343.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762478.533599,-111.3200454711914,32.57071304321289,0.0,-9.061043166747725,0.0,46.0,0.0,-8.0,0.0,343.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762478.629905,-111.3200454711914,32.57071304321289,0.0,-9.0,0.0,46.0,0.0,-7.0,0.0,343.49999999999994,0.12223619609645198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762478.726711,-111.3200454711914,32.57071304321289,0.0,-10.000000000000002,0.0,45.99999999999999,0.0,-7.674189577349201,0.0,343.5,0.15653154885521625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622762478.821849,-111.3200454711914,32.57071304321289,0.0,-10.0,0.0,46.0,0.0,-7.428093180580815,0.0,343.5,0.10705553449583019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
